route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
001,105.0.1,1003566,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393224,54870,0,0
001,105.0.1,1003573,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393218,54871,0,0
001,105.0.1,1003565,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393219,54870,0,0
001,105.0.1,1003572,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393217,54871,0,0
001,105.0.1,1003564,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393225,54870,0,0
001,105.0.1,1003574,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393215,54871,0,0
001,105.0.1,1003563,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393222,54870,0,0
001,105.0.1,1003562,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393223,54871,0,0
001,105.0.1,1003561,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393226,54870,0,0
001,105.0.1,1003560,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393227,54871,0,0
001,105.0.1,1003559,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393228,54870,0,0
001,105.0.1,1003558,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393229,54871,0,0
001,105.0.1,1003557,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393216,54870,0,0
001,105.0.1,1003556,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393218,54871,0,0
001,105.0.1,1003555,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393214,54870,0,0
001,105.0.1,1003554,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393217,54871,0,0
001,105.0.1,1003553,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393219,54870,0,0
001,105.0.1,1003552,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393215,54871,0,0
001,105.0.1,1003551,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393225,54870,0,0
001,105.0.1,1003550,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393223,54871,0,0
001,105.0.1,1003549,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393222,54870,0,0
001,105.0.1,1003548,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393227,54871,0,0
001,105.0.1,1003547,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393226,54870,0,0
001,105.0.1,1003546,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393229,54871,0,0
001,105.0.1,1003545,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393228,54870,0,0
001,105.0.1,1003544,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393218,54871,0,0
001,105.0.1,1003543,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393216,54870,0,0
001,105.0.1,1003542,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393217,54871,0,0
001,105.0.1,1003541,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393214,54870,0,0
001,105.0.1,1003540,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393215,54871,0,0
001,105.0.1,1003539,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393219,54870,0,0
001,105.0.1,1003538,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393225,54871,0,0
001,105.0.1,1003537,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393221,54870,0,0
001,105.0.1,1003536,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393222,54871,0,0
001,105.0.1,1003535,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393223,54870,0,0
001,105.0.1,1003534,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393226,54871,0,0
001,105.0.1,1003533,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393227,54870,0,0
001,105.0.1,1003532,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393228,54871,0,0
001,105.0.1,1003531,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393229,54870,0,0
001,105.0.1,1003530,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393216,54871,0,0
001,105.0.1,1003529,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393218,54870,0,0
001,105.0.1,1003528,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393214,54871,0,0
001,105.0.1,1003527,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393217,54870,0,0
001,105.0.1,1003526,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393219,54871,0,0
001,105.0.1,1003525,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393215,54870,0,0
001,105.0.1,1003524,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393221,54871,0,0
001,105.0.1,1003523,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393220,54870,0,0
001,105.0.1,1003522,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393223,54871,0,0
001,105.0.1,1003521,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393222,54870,0,0
001,105.0.1,1003520,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393227,54871,0,0
001,105.0.1,1003519,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393226,54870,0,0
001,105.0.1,1003518,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393229,54871,0,0
001,105.0.1,1003517,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393228,54870,0,0
001,105.0.1,1003516,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393218,54871,0,0
001,105.0.1,1003515,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393216,54870,0,0
001,105.0.1,1003514,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393217,54871,0,0
001,105.0.1,1003513,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393214,54870,0,0
001,105.0.1,1003512,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393215,54871,0,0
001,105.0.1,1003571,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393219,54870,0,0
001,105.0.1,1003570,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393220,54871,0,0
001,105.0.1,1003569,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393221,54870,0,0
001,105.0.1,1003568,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393222,54871,0,0
001,105.0.1,1003567,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393223,54869,0,0
001,105.0.1,1003510,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393229,54871,0,0
001,105.0.1,1003509,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393226,54870,0,0
001,105.0.1,1003508,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393218,54871,0,0
001,105.0.1,1003511,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393228,54869,0,0
001,105.0.1,1003575,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393217,54871,0,0
001,105.0.1,1003576,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393216,54870,0,0
001,105.0.1,1003577,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393215,54871,0,0
001,105.0.1,1003578,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,393214,54869,0,0
001,105.0.1,1003636,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393222,54876,0,0
001,105.0.1,1003642,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393226,54876,0,0
001,105.0.1,1003635,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,393223,54877,0,0
001,105.0.1,1003643,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393228,54876,0,0
001,105.0.1,1003634,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,393227,54877,0,0
001,105.0.1,1003644,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393216,54876,0,0
001,105.0.1,1003633,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,393229,54877,0,0
001,105.0.1,1003632,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393214,54876,0,0
001,105.0.1,1003631,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,393218,54877,0,0
001,105.0.1,1003630,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393219,54876,0,0
001,105.0.1,1003629,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,393217,54877,0,0
001,105.0.1,1003628,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393225,54876,0,0
001,105.0.1,1003627,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,393215,54877,0,0
001,105.0.1,1003626,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393222,54876,0,0
001,105.0.1,1003625,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,393223,54877,0,0
001,105.0.1,1003624,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393226,54876,0,0
001,105.0.1,1003623,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,393227,54877,0,0
001,105.0.1,1003622,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393228,54876,0,0
001,105.0.1,1003621,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,393229,54877,0,0
001,105.0.1,1003620,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393216,54876,0,0
001,105.0.1,1003619,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,393218,54877,0,0
001,105.0.1,1003618,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393214,54876,0,0
001,105.0.1,1003617,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,393217,54877,0,0
001,105.0.1,1003616,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393219,54876,0,0
001,105.0.1,1003615,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,393215,54877,0,0
001,105.0.1,1003614,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393221,54876,0,0
001,105.0.1,1003613,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,393225,54877,0,0
001,105.0.1,1003612,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393223,54876,0,0
001,105.0.1,1003611,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,393222,54877,0,0
001,105.0.1,1003610,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393227,54876,0,0
001,105.0.1,1003609,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,393226,54877,0,0
001,105.0.1,1003608,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393229,54876,0,0
001,105.0.1,1003607,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,393228,54877,0,0
001,105.0.1,1003606,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393218,54876,0,0
001,105.0.1,1003605,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,393216,54877,0,0
001,105.0.1,1003604,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393217,54876,0,0
001,105.0.1,1003603,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,393214,54877,0,0
001,105.0.1,1003602,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393215,54876,0,0
001,105.0.1,1003601,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,393219,54877,0,0
001,105.0.1,1003600,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393225,54876,0,0
001,105.0.1,1003599,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,393221,54877,0,0
001,105.0.1,1003598,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393222,54876,0,0
001,105.0.1,1003597,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,393223,54877,0,0
001,105.0.1,1003596,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393226,54876,0,0
001,105.0.1,1003595,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,393227,54877,0,0
001,105.0.1,1003594,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393228,54876,0,0
001,105.0.1,1003593,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,393229,54877,0,0
001,105.0.1,1003592,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393216,54876,0,0
001,105.0.1,1003591,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,393218,54877,0,0
001,105.0.1,1003590,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393214,54876,0,0
001,105.0.1,1003589,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,393217,54877,0,0
001,105.0.1,1003588,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393219,54876,0,0
001,105.0.1,1003587,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,393215,54877,0,0
001,105.0.1,1003586,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393221,54876,0,0
001,105.0.1,1003585,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,393220,54877,0,0
001,105.0.1,1003584,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393223,54876,0,0
001,105.0.1,1003583,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,393222,54877,0,0
001,105.0.1,1003641,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393226,54876,0,0
001,105.0.1,1003640,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,393229,54877,0,0
001,105.0.1,1003639,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393228,54876,0,0
001,105.0.1,1003638,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,393218,54877,0,0
001,105.0.1,1003637,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393216,54875,0,0
001,105.0.1,1003581,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,393217,54877,0,0
001,105.0.1,1003580,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393214,54876,0,0
001,105.0.1,1003579,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,393215,54877,0,0
001,105.0.1,1003582,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393219,54875,0,0
001,105.0.1,1003645,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,393220,54877,0,0
001,105.0.1,1003646,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393221,54876,0,0
001,105.0.1,1003647,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,393223,54877,0,0
001,105.0.1,1003648,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,393229,54875,0,0
002,105.0.1,1004010,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393268,54886,0,0
002,105.0.1,1004020,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393267,54885,0,0
002,105.0.1,1004009,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393271,54886,0,0
002,105.0.1,1004021,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393266,54885,0,0
002,105.0.1,1004008,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393273,54886,0,0
002,105.0.1,1004022,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393265,54885,0,0
002,105.0.1,1004007,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393270,54886,0,0
002,105.0.1,1004006,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393272,54885,0,0
002,105.0.1,1004005,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393274,54886,0,0
002,105.0.1,1004004,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393275,54885,0,0
002,105.0.1,1004003,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393276,54886,0,0
002,105.0.1,1004002,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393277,54885,0,0
002,105.0.1,1004001,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393269,54886,0,0
002,105.0.1,1004000,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393267,54885,0,0
002,105.0.1,1003999,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393268,54886,0,0
002,105.0.1,1003998,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393266,54885,0,0
002,105.0.1,1003997,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393271,54886,0,0
002,105.0.1,1003996,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393265,54885,0,0
002,105.0.1,1003995,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393273,54886,0,0
002,105.0.1,1003994,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393272,54885,0,0
002,105.0.1,1003993,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393278,54886,0,0
002,105.0.1,1003992,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393270,54885,0,0
002,105.0.1,1003991,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393275,54886,0,0
002,105.0.1,1003990,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393274,54885,0,0
002,105.0.1,1003989,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393277,54886,0,0
002,105.0.1,1003988,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393276,54885,0,0
002,105.0.1,1003987,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393267,54886,0,0
002,105.0.1,1003986,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393269,54885,0,0
002,105.0.1,1003985,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393266,54886,0,0
002,105.0.1,1003984,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393268,54885,0,0
002,105.0.1,1003983,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393265,54886,0,0
002,105.0.1,1003982,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393271,54885,0,0
002,105.0.1,1003981,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393272,54886,0,0
002,105.0.1,1003980,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393273,54885,0,0
002,105.0.1,1003979,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393270,54886,0,0
002,105.0.1,1003978,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393278,54885,0,0
002,105.0.1,1003977,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393274,54886,0,0
002,105.0.1,1003976,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393275,54885,0,0
002,105.0.1,1003975,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393276,54886,0,0
002,105.0.1,1003974,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393277,54885,0,0
002,105.0.1,1003973,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393269,54886,0,0
002,105.0.1,1003972,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393267,54885,0,0
002,105.0.1,1003971,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393268,54886,0,0
002,105.0.1,1003970,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393266,54885,0,0
002,105.0.1,1003969,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393271,54886,0,0
002,105.0.1,1003968,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393265,54885,0,0
002,105.0.1,1003967,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393273,54886,0,0
002,105.0.1,1003966,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393272,54885,0,0
002,105.0.1,1003965,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393278,54886,0,0
002,105.0.1,1003964,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393270,54885,0,0
002,105.0.1,1003963,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393275,54886,0,0
002,105.0.1,1003962,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393274,54885,0,0
002,105.0.1,1003961,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393277,54886,0,0
002,105.0.1,1003960,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393276,54885,0,0
002,105.0.1,1003959,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393267,54886,0,0
002,105.0.1,1003958,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393269,54885,0,0
002,105.0.1,1003957,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393266,54886,0,0
002,105.0.1,1003956,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393268,54885,0,0
002,105.0.1,1004015,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393265,54886,0,0
002,105.0.1,1004013,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393271,54885,0,0
002,105.0.1,1004012,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393272,54886,0,0
002,105.0.1,1004011,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393273,54885,0,0
002,105.0.1,1004014,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393270,54884,0,0
002,105.0.1,1003954,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393274,54885,0,0
002,105.0.1,1003953,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393275,54886,0,0
002,105.0.1,1003952,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393276,54885,0,0
002,105.0.1,1003955,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393277,54884,0,0
002,105.0.1,1004016,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393269,54885,0,0
002,105.0.1,1004017,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393267,54886,0,0
002,105.0.1,1004018,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,393268,54885,0,0
002,105.0.1,1004019,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,393266,54884,0,0
002,105.0.1,1004080,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,393270,54896,0,0
002,105.0.1,1004087,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,393272,54895,0,0
002,105.0.1,1004079,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,393274,54896,0,0
002,105.0.1,1004088,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,393275,54895,0,0
002,105.0.1,1004078,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,393276,54896,0,0
002,105.0.1,1004089,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,393277,54895,0,0
002,105.0.1,1004077,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,393269,54896,0,0
002,105.0.1,1004076,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,393267,54895,0,0
002,105.0.1,1004075,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,393268,54896,0,0
002,105.0.1,1004074,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,393266,54895,0,0
002,105.0.1,1004073,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,393271,54896,0,0
002,105.0.1,1004072,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,393265,54895,0,0
002,105.0.1,1004071,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,393273,54896,0,0
002,105.0.1,1004070,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,393272,54895,0,0
002,105.0.1,1004069,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,393270,54896,0,0
002,105.0.1,1004068,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,393275,54895,0,0
002,105.0.1,1004067,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,393274,54896,0,0
002,105.0.1,1004066,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,393277,54895,0,0
002,105.0.1,1004065,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,393276,54896,0,0
002,105.0.1,1004064,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,393267,54895,0,0
002,105.0.1,1004063,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,393269,54896,0,0
002,105.0.1,1004062,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,393266,54895,0,0
002,105.0.1,1004061,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,393268,54896,0,0
002,105.0.1,1004060,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,393265,54895,0,0
002,105.0.1,1004059,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,393271,54896,0,0
002,105.0.1,1004058,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,393272,54895,0,0
002,105.0.1,1004057,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,393273,54896,0,0
002,105.0.1,1004056,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,393270,54895,0,0
002,105.0.1,1004055,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,393278,54896,0,0
002,105.0.1,1004054,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,393274,54895,0,0
